File Length,C# character-level grammar parse time (seconds),C# character-level grammar reachable SPPF node count,C# character-level grammar full SPPF node count,C# character-level grammar reachable SPPF edge count,C# character-level grammar full SPPF edge count,C# character-level grammar reachable non-token SPPF node count,C# character-level grammar full non-token SPPF node count,C# character-level grammar reachable non-token SPPF edge count,C# character-level grammar full SPPF non-token edge count,C# character-level grammar ambiguity node count,C# character-level grammar GSS node count,C# character-level grammar GSS edge count,C# character-level grammar descriptor count,C# w/o lexical disambiguation output triple set size,C# w/o lexical disambiguation output no. of tokenisations,C# w/o lexical disambiguation lex time (seconds),C# w/o lexical disambiguation parse time (seconds),C# w/o lexical disambiguation total time (seconds),C# w/o lexical disambiguation reachable SPPF node count,C# w/o lexical disambiguation full SPPF node count,C# w/o lexical disambiguation reachable SPPF edge count,C# w/o lexical disambiguation full SPPF edge count,C# w/o lexical disambiguation ambiguity node count,C# w/o lexical disambiguation GSS node count,C# w/o lexical disambiguation GSS edge count,C# w/o lexical disambiguation descriptor count,C# with full lexical disambiguation output triple set size,C# with full lexical disambiguation output no. of tokenisations,C# with full lexical disambiguation lex time (seconds),C# with full lexical disambiguation parse time (seconds),C# with full lexical disambiguation total time (seconds),C# with full lexical disambiguation reachable SPPF node count,C# with full lexical disambiguation full SPPF node count,C# with full lexical disambiguation reachable SPPF edge count,C# with full lexical disambiguation full SPPF edge count,C# with full lexical disambiguation ambiguity node count,C# with full lexical disambiguation GSS node count,C# with full lexical disambiguation GSS edge count,C# with full lexical disambiguation descriptor count
2139,0.9956404400000001,19296,59593,19803,71085,10232,44762,10451,51523,2528,96254,172338,313261,5136,2783659793920548517706921240322932508111019560645349698702047239914657410330344581394109496047158269532758278794405000576934919620172360613706868132249918569209891547623845761453888437658615043755631104686590165525068256395799704000571266290131956342927886111938527100928000000000,0.086702412,0.24869596600000002,0.335398378,10232,30918,10451,35997,2192,21786,49220,118591,770,128,0.12131044,0.203083532,0.32439397200000003,9280,11175,9279,11693,50,14064,35864,68126
955,0.48669293,9176,27560,9453,32982,5266,21202,5400,24687,1129,50618,90754,161221,1705,433735474255667304417553394259331259495110233579751227619608345028778957701087969527201673181490692751360,0.052314815,0.260383605,0.31269842000000003,5266,14716,5400,17086,947,11173,25412,58801,375,1,0.100710113,0.148973675,0.24968378800000002,4705,5576,4704,5837,15,6963,18132,34311
968,0.43686815500000004,9251,28036,9533,33598,5266,21518,5400,25073,1156,50686,90923,161913,1841,1302758779456775715834480308805638640129300980337127879514603410923440327421775241726628864550309959963770880,0.052472346,0.167685556,0.22015790200000002,5266,14953,5400,17375,972,11197,25456,59199,375,1,0.07252335600000001,0.15894296200000002,0.231466318,4705,5576,4704,5837,15,6963,18132,34311
376,0.252198116,3682,15505,3878,19338,1887,12467,1995,15158,865,16067,33475,65800,1017,1666819519332450335664702367474776954400979184144769823539200000,0.034834732,0.12888575500000002,0.163720487,1887,9201,1995,10992,749,4599,10295,29935,120,2,0.051805131000000004,0.085637263,0.137442394,1386,1887,1395,2034,25,2815,6962,11884
226,0.09968469,1988,7739,2068,9534,998,5962,1042,7101,408,11345,21735,38200,420,5474881857088257200750592000,0.023433981000000003,0.137582125,0.16101610600000002,998,4035,1042,4764,339,2108,4456,12608,82,1,0.055707018000000004,0.11677951700000001,0.17248653500000002,822,1147,831,1243,20,1286,2966,5584
683,0.3244512,5032,19746,5163,24198,1812,14199,1891,16452,831,18648,36467,74310,3066,394251233259714754911894788943596216202189159523818358994088133315900842197285678339303402851962186187687460718042902314352640000,0.079276787,0.154105909,0.23338269600000003,1812,8993,1891,10677,724,4129,9151,27215,142,1,0.07896168,0.066958999,0.145920679,1551,2016,1584,2191,31,2357,5910,10894
4219,2.248064513,31499,191223,33097,243624,12193,151049,12960,185157,11305,151018,311148,684299,23038,1200028305331326368485654217215191683519062149501183871154297345460958127569015335535575593325112206929093443743589853431705265263469506093972827476825162109242508633763539339407355932372449919636944910148397704991082347600992767127988166206073359887731881721521891572463061670910161773431013239344498485047317178799340385753717174398954996363249992354351491584173721687647096282630589729281848439226103599266844775469599789540084190635978248050084718169347777700653164019446004622218696126615043553643226580527539438297035495679625007072920649001646734304809057702693350192850164562206698662794039649610687173391704965236532124959083583088428640777018391651717895180564061437913994624215727630146013375394398938721672205827073229379431282286584675587699299578983233777855964414630497253107940933988912719391566957397814804330858763884953600000000000000000000000000000000000000,0.18451287600000002,0.933547769,1.1180606450000001,12193,110129,12960,133309,9640,39239,84243,300594,806,1,0.307798179,0.27571048600000003,0.583508665,9199,13439,9526,15044,232,17667,44737,76628
229,0.14968530400000002,1865,9251,1945,11706,866,7326,910,9036,493,12588,25534,45034,494,1278039574928353258613369733120000,0.023607962000000003,0.118069505,0.141677467,866,5006,910,6010,402,2686,5729,15941,77,4,0.035517900000000005,0.096600325,0.132118225,693,1070,702,1189,20,1511,3558,6002
1299,0.5054364020000001,11036,24224,11217,28742,4801,16930,4845,20357,547,35461,63745,113751,5965,286671442727218220269037713077083069861577369333787993047854158010686954383770902062221632013159305925985446416913221613550413098592558053198571088485120530129481220829144824488709634127381283935245759512496387792876765031842570920908493303798064777632153600,0.12024154000000001,0.27746681,0.39770835000000004,4801,9476,4845,10697,482,7833,19812,43459,284,1,0.220557299,0.17505436000000002,0.395611659,4596,5217,4595,5450,5,6273,17020,32841
564,0.28826997400000004,4793,22751,4937,27908,1763,16552,1848,19031,1280,14953,29015,63953,1425,470592358136288133248053097379511125443410063268878307841903902306896165008297689088000,0.037300235,0.12948501,0.166785245,1763,11797,1848,14251,1207,3832,8125,27845,143,1,0.064220199,0.074476976,0.138697175,1470,2624,1494,2893,82,2475,5692,11489
560,0.27843727100000004,5068,22773,5305,28002,1946,16579,2082,19112,1277,14622,28502,63150,1429,342248987735482278725856798094189909413389136922820587521384656223197210915125592064000,0.047992254000000005,0.12991164300000002,0.177903897,1946,11787,2082,14256,1204,3730,7908,27487,139,1,0.059908725,0.088940026,0.148848751,1406,2496,1430,2749,77,2392,5486,11033
1359,0.34268882900000003,13344,52748,14648,66435,3704,35097,3848,40017,2681,30329,54724,124636,3867,30979348807952566877515910953961346867738367235443837391152079199424491270849354354854739866538073646131682040590219161244127088158146982915183102759962850088869003576179127251199275827200000000,0.10493313300000001,0.236812617,0.34174575,3704,23803,3848,28686,2495,6532,13040,49088,300,1,0.111401604,0.088881186,0.20028279000000002,2571,4821,2595,5302,162,3915,8543,18477
531,0.184739123,4759,20907,4981,25706,1769,15234,1882,17643,1164,13726,26961,59011,1315,1468773312387151960626941291259626953468562236931507724615317299847018670194688000,0.040525215,0.11513562100000001,0.155660836,1769,10894,1882,13163,1098,3556,7556,26103,133,1,0.060867848,0.070298368,0.131166216,1334,2394,1358,2643,77,2280,5241,10539
1401,0.40826755200000003,14310,54978,15788,69185,4228,36710,4451,41819,2804,31285,56461,129190,4011,4677725038413264590326769833602380148458730167367277042022114294200665891670387093247447574282483904065529146344725869199783940005322466829047029350986835991249170218320967053263708586368617676800000000,0.068730361,0.302726412,0.371456773,4228,24902,4451,30019,2613,6829,13663,51453,313,1,0.17947126700000002,0.11127012600000001,0.290741393,2718,5068,2742,5566,167,4141,9038,19538
552,0.32172864300000004,4868,22684,5091,27942,1783,16443,1898,18914,1261,14115,27696,61678,1453,96257527800604390891647224463990912022515694759543290240389434562774215569879072768000,0.037386997000000005,0.110618172,0.14800516900000002,1783,11591,1898,14024,1193,3613,7651,27066,135,1,0.05341226,0.08395594,0.1373682,1344,2432,1368,2685,77,2280,5241,10596
1326,0.34317023100000005,13694,52207,15171,65865,4044,34784,4267,39682,2644,29946,54164,123264,3865,3872418600994070859689488869245168358467295904430479673894009899928061408856169294356842483317259205766460255073777395155515886019768372864397887844995356261108625447022390906399909478400000000,0.066627368,0.18163738000000001,0.248264748,4044,23499,4267,28332,2453,6456,12926,48671,293,1,0.09533372700000001,0.084202698,0.179536425,2534,4674,2558,5133,152,3855,8446,18142
1417,0.3854979,10589,48500,10748,59402,2861,34490,2985,40064,2498,29160,57184,135398,4197,2571804651704686200262677017399636029622890596857800761404322700033014823845380066776434039263855119089855420519959492522391196037469005314776940703311311390098047764513526796449008844800000000,0.065590271,0.200271484,0.26586175500000003,2861,24408,2985,29329,2337,7622,15976,59914,252,1,0.14352255,0.082770965,0.226293515,2741,4660,2845,5195,182,4594,10450,20740
25445,6.056343292,201935,469242,205488,539060,88012,335990,90888,380952,18834,592724,1055829,2110771,79901,2876464507698807268398669673129164927032113324471364261885008592516014476650678356835332255186730294679678282590019714663938703488607420751904706422809422882814921934844161768067029149497114686472398574124309709361504487621991992287947681035776252953036613392190454038626458448109235613542962276820508560135725323346118516652034647070651093565779545583094323360091036500260027402266894707555527713872254450148113120546480720927893347269068025928997857661769419037705866045435267820980188068929328899618454904542741022933908709850833728534017667654616051298132389084756551614721297452993501439388641766652241891599389655723951969313693540229060817009883780482031915787446426706619660933015796888943219080665961104627223810797492728588966119198127897976293922799161654431486213983592445878914344382576901468652901417251896831326824626015883527647236975761276587749598454684864523514928797618980742030815467626341258837525753280626591556194173761230563690286871027818785100718755914018527548839676925566692806520227573748982375920139838151217886709330170179305928814877638523756691158950845372858500447306869254732725184528245009733792812349076920112772761788412558281072104726796376818908867487793865344686993632009651414597413086278556978868397948424270657806279440192067855973637322621169762451525552384238498594353253208764085315205837404077226578502713359598389770976267196628591065976399496921063130537835397923629789553045453737179036551568767671918438591257107136599909747048217642902322240449781401877885726257140184212014040299666180580278238578583345831996376563302070465582643908030443471760458647491723486165449284682989840054976625518033230464521213655603901547740238985603324710071320815394113177360401051451486181604569461444267246188999551720084956489927459565187716297063684008202978786213433571518944568574816128323969918511639771035622333478833815839411889565370240651585818473844755685508418007602707704335276546056537333774572613662445391980729349815604714292179253112047114995739068482628099860861646983989143717090154539323687665479242355143799467267866024334609976229431777586016555382383029565750788821252210155120196498159216956284930170400997320954856667979978294108171349785582441390050767124539637246446928343148287058267244050813797434164878677397869176128193047799529440069725457846794141092338503452472802941484382921068004300991205897639488109868480251471860777234494235876759441132450983974345874097143281292405798422601811113057456462926643593666664450109109977276102457960862888351846171881363048027581781384883404666861690023339266293565425400569820951335043631270318290011845137645678214345202669160049415890821379253707200803460103498427719573033257683029765588946658663714602030508321929221806023474245828070426651593019931037115646406569306318059266484717213660650180385429775701683032976747155540633757421040111634877752693630257760152397072551973725075158644356100694877731988539254193813027785670146143213062960483576452384552767226018165830704714856179979083675446101879844217399133120049728456854001990574329535455549888095210669955100784965770482375918730156537690062884106302534202293863187471773909112492865430910099422740206166217982378422396723642867677159286136175897205084966494136657143216609410836040157697295827326034018496051223348823289882251824524815298831589158081421892949354569467932811889167158669402615056147493916349911529079955697855765447600021650704137295660840006585394567631334906463759820285264406857170590544798496817836757092779965618461511052090062675991822129034896890869827649147117351620492407084786838074571852426982975047350174861960406063052290318649943486766435474497463324607657937285967133153971202019909706350838596638345609356260881001766616828695315549610383379484137686681729741360038672556673809176628412399907876894122285199718420661272763064475830279250252576019092107736275572797024861864834232919587413509851698564874845020599941949081307652069398431849552167357291107568561370371159415599070322611702968288542399216245539037483981057606317543969656199000072968041334676355462495780903663442929197975178407656921497600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.7863261140000001,2.9395916260000003,3.7259177400000003,88012,235382,90888,279490,18690,129559,324879,916803,6714,4,1.5065765670000002,1.754810044,3.2613866110000003,87686,105441,90493,114406,3015,108978,290857,582680
1761,0.521813484,13562,54762,13964,67598,4982,40886,5234,48713,2513,45113,90625,194749,9413,243344299861441218783260473536942529600473550016388961735889454565468747064279319362567113564939165168782508769091848435788908732356273403405359823956674373280714708513907070936174940682882657940247838395793116118577397390673921664806317451061191071159576278953214234789667634731305895214423474176000000000,0.095042492,0.42244472600000005,0.5174872180000001,4982,28444,5234,33913,2208,12026,26834,86168,349,1,0.35479280500000004,0.153112988,0.507905793,4347,5979,4516,6745,126,7271,17801,32674
497,0.28376827800000004,4356,12712,4433,15058,2102,9250,2131,10447,478,16659,30971,58144,1302,76561310419833965397122882159527591032027817536125376322295490691450854703104000,0.055901021,0.12907342700000002,0.184974448,2102,6136,2131,7116,435,3830,9086,23112,154,1,0.06371106700000001,0.071592716,0.135303783,1995,2491,1999,2637,25,2807,7280,14097
610,0.29812508000000004,5076,16989,5172,20509,2245,12512,2295,14400,635,21204,40963,77299,1891,5580011720147043941828015171119326079816166098376917459034383956257732895816571063116728189751779760537600,0.071620231,0.21965031200000001,0.291270543,2245,7866,2295,9213,548,4938,11390,29269,180,1,0.09152823800000001,0.082864015,0.174392253,2143,2710,2180,2939,28,3532,8870,16726
10051,3.1015457730000002,102383,413857,114153,523449,40766,302974,45124,354571,17818,280260,572524,1289696,66851,15189114835064264451028045934447074034780497545072949599254192030228002579392833869209757494259972260112533404806992382572613730052529016672772694682982057346638822355739207858731038282528879809469161063144765533809158512589874236911003520645153083525116857411508242610562281514431068377939505081467993334942551698862767940210663087525745576337607111392413683112209862111571418777270607648713923388441491638465489941462048420893877039376405621954915913151372768329893143953623867637647384499348048186864395464389133425360671853714826416419609382186711643194707688499626863155803227929588520453917228484781765693743492315138317066030655368644919737046027706074198214594275956236774987614951029015571745723987599013654962104517737618556774563748087954562092116645934200675998506591202856909038977891023661154487465285094582430831227036794873459579981194236310531055008621134828153824563381126027915035296537461785681156642224778062461156357325856024205325612948251033263342578108539678569658617849747780050855668964470356518444253165355419482772883953558168999327270802990687845057445625122503291664592599081328007491283363474584782428791582041690966592340311388255278860529236170897325102119134389990981229639092976756520371711115539191071914225094522336427476062168372399309641353125262858818763840931512300472699056147864694954660957945790740993446678486290350698160416406741996639699947187166086559189898569930739534742189971389351607083178135186982938779630345870804715108062348405085212706798251030524732403807414846380363663543219440816834988399612016070997093385020992766397286015915891847496851662104855370304711066060981559694232097080758214632335451252746033453269137121188895278180375344161155017000823896961907983224882068047079359593217553439762958169289286260799771417925248435393365488856298337657980660514503942348810311272756338123982666267457941273957822905413475317886868085440082024352767294183137514106303332541075215670592652474336167172919359173526803615779021175970065643295620781982390642710413312000000000000000000000000000000000000000000,0.657621314,1.8581595960000001,2.51578091,40766,192684,45124,230693,15365,74288,161915,535153,1887,1,0.651736265,0.340754592,0.9924908570000001,21026,29817,21475,33216,310,39825,97747,170591
3064,1.231355919,25213,111050,26496,137857,9282,84153,9914,99908,4721,83841,170725,389736,13298,2035518926294999899372700975817874183740083229897002660138965824073970577630532092318861462271465439877662221488163660150753510346951224187881340287888731013646029767874226210574125694248853701835712759589286450278876103527169357141267155874248737840699809958446068242512915981289684987768123401722690328764468707957147851505314369408271740096185159219024586278956994585618417037105441762997024968676840588661428410674840865428778693701349238304252546356228602774405458776935468936872875021378476773052341244675536364212933619902386039030566398900305920000000000000,0.129178553,0.347799053,0.47697760600000005,9282,57004,9914,67616,4146,21692,47068,162432,608,1,0.23107223500000001,0.12790752600000002,0.358979761,6746,9641,6924,10759,185,12345,29711,53163
216,0.101965897,1373,9499,1424,12274,468,7620,498,9629,484,9904,20563,38968,644,3702835168224923766734593028259840000,0.024081039000000002,0.11641071,0.140491749,468,5407,498,6542,403,1950,3915,14406,57,1,0.052616878000000006,0.076769603,0.129386481,369,650,382,751,17,766,1699,2869
407,0.16528540500000002,3624,12628,3768,15475,1711,9715,1799,11562,545,14085,28004,54783,1368,5583845918521984979066452073870403910370446045672569542956548096000000,0.036881797,0.143973642,0.180855439,1711,6598,1799,7797,471,3457,7941,22560,113,1,0.055039847,0.069631867,0.124671714,1452,1867,1501,2053,43,2277,5689,10388
5046,1.4832075420000002,47478,149632,49348,181144,19772,105726,20529,120321,7069,127473,238574,505074,12774,488342137285160713795054956824600141258756638736960384378139064441308971261928474925996498187248062243144598350701351264996398079493186859173994710619021573624480190974738746468593105281772377212641148360348973045000763231013710076440562807507131906763229111041443065352705678338135546185336771800966276883766043294645069009886198981676890651960921864705359842684157757981527776360777407402710009464885908687549615347928249533097079751118904372211220808518639721267817496706040564455102830073499682835990982971234161629721887186163494858534239375586853923664632350401469989172775586204164056516761732225607220364578308441968904545823259054022547624255832524909832808421188601693335267846461774541285752832000000000000000000000000000000000000000,0.148894563,0.417639782,0.566534345,19772,74584,20529,88458,6509,33226,74881,216428,1373,1,0.40875176500000004,0.510610317,0.919362082,16661,21953,16860,23532,480,23682,57351,113391
262,0.06328228300000001,1994,8200,2068,10214,827,6260,865,7597,380,9527,19210,36352,891,109436036185931817539549977194825275120654745600,0.027886686,0.10605736,0.133944046,827,4269,865,5071,314,2233,4984,14226,64,1,0.044987955,0.073526399,0.118514354,650,901,667,996,12,1100,2821,4972
